Date,Day,Rounds Played,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2023-09-10,Sunday,85,1694322000,2023-09-10 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.65,,67.08,78.4,74.98,81.99,1013,,,70,1.01,181,1.99,,,,,16,801,Clouds,few clouds,02n
2023-09-11,Monday,46,1694408400,2023-09-11 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.39,,68.22,79.27,76.98,80.98,1014,,,71,1.99,322,5.01,,,,,4,800,Clear,sky is clear,01n
2023-09-12,Tuesday,76,1694494800,2023-09-12 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,79.41,,73.08,79.41,78.98,81.99,1014,,,81,1.99,192,5.99,,,,,4,800,Clear,sky is clear,01n
2023-09-13,Wednesday,90,1694581200,2023-09-13 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.26,,72.32,79.65,77.99,80.98,1013,,,82,3,260,7,,,,,92,804,Clouds,overcast clouds,04n
2023-09-14,Thursday,47,1694667600,2023-09-14 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,80.11,,71.87,83.93,78.98,80.98,1012,,,76,4,100,7,,,,,72,803,Clouds,broken clouds,04n
2023-09-15,Friday,163,1694754000,2023-09-15 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.13,,74.3,78.82,76.98,78.98,1013,,,91,4.32,35,,0.25,,,,45,500,Rain,light rain,10n
2023-09-16,Saturday,157,1694840400,2023-09-16 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,79.39,,72.68,79.39,78.98,81.99,1013,,,80,3,239,4,,,,,46,802,Clouds,scattered clouds,03n
2023-09-17,Sunday,128,1694926800,2023-09-17 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,83.39,,62.24,84.18,82.98,85.98,1012,,,49,1.01,15,8.99,,,,,88,804,Clouds,overcast clouds,04n
2023-09-18,Monday,48,1695013200,2023-09-18 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,79.86,,61.75,79.86,78.98,80.83,1013,,,54,7.56,355,,,,,,11,801,Clouds,few clouds,02n
2023-09-19,Tuesday,67,1695099600,2023-09-19 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,76.24,,66.56,76.95,74.98,77.99,1014,,,72,1.99,255,7,,,,,3,800,Clear,sky is clear,01n
2023-09-20,Wednesday,98,1695186000,2023-09-20 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.09,,63.99,77.5,74.98,77.99,1014,,,64,1.99,209,4,,,,,15,801,Clouds,few clouds,02n
2023-09-21,Thursday,99,1695272400,2023-09-21 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.98,,73.38,78.98,78.98,78.98,1013,,,83,1.99,26,5.99,,,,,4,800,Clear,sky is clear,01n
2023-09-22,Friday,80,1695358800,2023-09-22 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,80.28,,72.79,84.52,79.99,81.99,1015,,,78,5.99,147,10,,,,,40,802,Clouds,scattered clouds,03n
2023-09-23,Saturday,93,1695445200,2023-09-23 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.4,,70.21,79.52,77.99,80.98,1013,,,76,4,187,5.99,,,,,19,801,Clouds,few clouds,02n
2023-09-24,Sunday,104,1695531600,2023-09-24 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.4,,72.09,79.75,77.99,80.98,1011,,,81,1.99,245,4,,,,,84,803,Clouds,broken clouds,04n
2023-09-25,Monday,39,1695618000,2023-09-25 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.5,,70.11,78.62,74.98,80.98,1013,,,78,1.99,218,4,,,,,98,804,Clouds,overcast clouds,04n
2023-09-26,Tuesday,75,1695704400,2023-09-26 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.1,,75.9,79.97,75.97,78.98,1015,,,93,1.99,12,4,0.33,,,,61,500,Rain,light rain,10n
2023-09-27,Wednesday,86,1695790800,2023-09-27 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.37,,71.31,79.61,75.97,80.98,1014,,,79,1.99,323,5.99,,,,,28,802,Clouds,scattered clouds,03n
2023-09-28,Thursday,104,1695877200,2023-09-28 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,79.11,,70.5,79.11,77.99,79.99,1013,,,75,5.01,96,8.99,,,,,81,803,Clouds,broken clouds,04n
2023-09-29,Friday,197,1695963600,2023-09-29 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,74.95,,68.72,75.96,72.99,74.98,1014,,,81,8.99,74,14,,,,,12,801,Clouds,few clouds,02n
2023-09-30,Saturday,178,1696050000,2023-09-30 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.22,,72,78.58,74.98,78.98,1015,,,84,4,97,8.99,,,,,0,800,Clear,sky is clear,01n
2023-10-01,Sunday,97,1696136400,2023-10-01 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,79.11,,71.65,79.11,77.99,79.99,1015,,,78,5.99,103,8.01,,,,,0,800,Clear,sky is clear,01n
2023-10-02,Monday,53,1696222800,2023-10-02 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,76.21,,68.85,77.2,72.99,77.99,1016,,,78,5.01,93,7,,,,,0,800,Clear,sky is clear,01n
2023-10-03,Tuesday,77,1696309200,2023-10-03 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.11,,68.95,78.1,75.97,77.99,1016,,,76,5.99,138,11.99,,,,,29,802,Clouds,scattered clouds,03n
2023-10-04,Wednesday,94,1696395600,2023-10-04 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.42,,69.53,76.51,74.98,77.99,1014,,,82,8.01,177,13,,,,,10,800,Clear,sky is clear,01n
2023-10-05,Thursday,81,1696482000,2023-10-05 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.11,,70.47,78.28,75.97,77.99,1014,,,80,4,133,7,,,,,95,804,Clouds,overcast clouds,04n
2023-10-06,Friday,195,1696568400,2023-10-06 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.97,,71.67,79.27,75.97,77.99,1013,,,81,3,125,10,0.16,,,,74,500,Rain,light rain,10n
2023-10-07,Saturday,145,1696654800,2023-10-07 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.97,,66.31,76.66,74.98,75.97,1016,,,72,4,62,10,,,,,95,804,Clouds,overcast clouds,04n
2023-10-08,Sunday,108,1696741200,2023-10-08 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.96,,45.86,66.58,65.98,67.98,1018,,,45,14,347,18.99,,,,,98,804,Clouds,overcast clouds,04n
2023-10-09,Monday,90,1696827600,2023-10-09 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,63.95,,46.51,62.53,61.99,64.98,1015,,,53,3,250,5.01,,,,,74,803,Clouds,broken clouds,04n
2023-10-10,Tuesday,113,1696914000,2023-10-10 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,64.22,,52.65,63.45,61.99,65.98,1012,,,66,1.99,235,5.01,,,,,39,802,Clouds,scattered clouds,03n
2023-10-11,Wednesday,2,1697000400,2023-10-11 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,72.97,,60.08,72.97,69.98,72.99,1010,,,64,4,166,10,,,,,99,804,Clouds,overcast clouds,04n
2023-10-12,Thursday,78,1697086800,2023-10-12 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,62.96,,58.39,62.96,60.98,62.98,1003,,,85,4,90,17,0.32,,,,100,500,Rain,light rain,10n
2023-10-13,Friday,202,1697173200,2023-10-13 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,68.99,,61.48,69.21,67.98,68.99,1008,,,77,5.01,114,10,,,,,98,804,Clouds,overcast clouds,04n
2023-10-14,Saturday,162,1697259600,2023-10-14 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,70.95,,67.23,71.89,68.99,70.99,1012,,,88,3,195,5.01,,,,,0,800,Clear,sky is clear,01n
2023-10-15,Sunday,152,1697346000,2023-10-15 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.22,,50.56,65.21,63.99,67.98,1014,,,57,13,24,23,,,,,0,800,Clear,sky is clear,01n
2023-10-16,Monday,66,1697432400,2023-10-16 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,63.09,,49.87,62.01,60.98,63.99,1018,,,62,10,49,21,,,,,0,800,Clear,sky is clear,01n
2023-10-17,Tuesday,76,1697518800,2023-10-17 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,61.99,,47.52,60.66,61.99,61.99,1019,,,59,5.99,347,5.99,,,,,0,800,Clear,sky is clear,01n
2023-10-18,Wednesday,136,1697605200,2023-10-18 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.08,,49.89,59.04,56.98,60.98,1019,,,69,1.99,256,7,,,,,0,800,Clear,sky is clear,01n
2023-10-19,Thursday,154,1697691600,2023-10-19 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,64.11,,59.52,64.22,62.98,64.98,1017,,,85,1.99,177,5.01,,,,,0,800,Clear,sky is clear,01n
2023-10-20,Friday,26,1697778000,2023-10-20 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,70.93,,66.87,71.82,67.98,70.99,1013,,,87,3,256,7,,,,,0,800,Clear,sky is clear,01n
2023-10-21,Saturday,141,1697864400,2023-10-21 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.92,,64.69,72.48,68.99,71.98,1010,,,78,5.01,298,10,,,,,0,800,Clear,sky is clear,01n
2023-10-22,Sunday,173,1697950800,2023-10-22 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.1,,65.32,71.76,68.99,71.98,1013,,,82,3,228,5.01,,,,,100,804,Clouds,overcast clouds,04n
2023-10-23,Monday,84,1698037200,2023-10-23 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.11,,66.72,71.96,69.98,71.98,1015,,,86,3,183,5.99,,,,,99,804,Clouds,overcast clouds,04n
2023-10-24,Tuesday,82,1698123600,2023-10-24 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,74.08,,68.94,75.15,71.98,74.98,1017,,,84,8.01,138,13,,,,,0,800,Clear,sky is clear,01n
2023-10-25,Wednesday,97,1698210000,2023-10-25 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,73.96,,68.11,74.91,71.98,73.98,1019,,,82,11.01,115,15.01,,,,,10,800,Clear,sky is clear,01n
2023-10-26,Thursday,132,1698296400,2023-10-26 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,73.96,,68.11,74.91,71.98,73.98,1019,,,82,8.99,147,17,,,,,7,800,Clear,sky is clear,01n
2023-10-27,Friday,193,1698382800,2023-10-27 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.11,,69.6,76.23,72.99,75.97,1019,,,83,5.01,143,13,,,,,18,801,Clouds,few clouds,02n
2023-10-28,Saturday,156,1698469200,2023-10-28 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,74.98,,71.53,76.37,72.99,74.98,1019,,,89,3,129,10,,,,,6,800,Clear,sky is clear,01n
2023-10-29,Sunday,137,1698555600,2023-10-29 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,72.37,,68.29,73.4,70.99,74.98,1017,,,87,3,159,7,,,,,14,801,Clouds,few clouds,02n
2023-10-30,Monday,85,1698642000,2023-10-30 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,73.96,,70.5,75.24,72.99,73.98,1015,,,89,3,209,5.01,,,,,25,802,Clouds,scattered clouds,03n
2023-10-31,Tuesday,52,1698728400,2023-10-31 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.97,,50.18,56.03,54.99,56.98,1017,,,78,8.01,14,17,,,,,91,804,Clouds,overcast clouds,04n
2023-11-01,Wednesday,70,1698814800,2023-11-01 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.97,,35.35,50.36,50.99,52.99,1024,,,51,13,25,24,,,,,50,802,Clouds,scattered clouds,03n
2023-11-02,Thursday,101,1698901200,2023-11-02 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,50.99,,30.13,47.86,49.98,50.99,1026,,,44,7,104,10,,,,,0,800,Clear,sky is clear,01n
2023-11-03,Friday,13,1698987600,2023-11-03 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,59.99,,44.73,58.37,56.98,59.99,1027,,,57,7,117,11.01,,,,,4,800,Clear,sky is clear,01n
2023-11-04,Saturday,170,1699074000,2023-11-04 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.56,,54.34,57.2,56.98,61.99,1024,,,89,1.01,36,1.99,,,,,0,800,Clear,sky is clear,01n
2023-11-05,Sunday,123,1699160400,2023-11-05 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.57,,56.68,60.4,59.99,63.99,1021,,,87,1.99,183,4,,,,,0,800,Clear,sky is clear,01n
2023-11-06,Monday,58,1699250400,2023-11-06 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.27,,57.36,61.18,60.98,62.98,1018,,,87,3,280,4,,,,,98,804,Clouds,overcast clouds,04n
2023-11-07,Tuesday,87,1699336800,2023-11-07 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.25,,60.96,65.52,64.98,66.97,1015,,,86,3,187,7,,,,,84,803,Clouds,broken clouds,04n
2023-11-08,Wednesday,102,1699423200,2023-11-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.08,,64.06,67.71,64.98,67.98,1014,,,90,3,186,5.01,,,,,26,802,Clouds,scattered clouds,03n
2023-11-09,Thursday,137,1699509600,2023-11-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.09,,64.08,68.68,65.98,68.99,1013,,,87,4,188,7,,,,,38,802,Clouds,scattered clouds,03n
2023-11-10,Friday,182,1699596000,2023-11-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.79,,66.99,69.78,65.98,68.99,1013,,,94,1.01,320,3,0.25,,,,100,500,Rain,light rain,10n
2023-11-11,Saturday,108,1699682400,2023-11-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.95,,66.54,69.87,66.97,68.99,1015,,,92,5.01,124,8.99,0.33,,,,100,500,Rain,light rain,10n
2023-11-12,Sunday,104,1699768800,2023-11-12 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.95,,61.27,64.33,61.99,63.99,1018,,,91,4,19,8.99,,,,,98,804,Clouds,overcast clouds,04n
2023-11-13,Monday,15,1699855200,2023-11-13 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.95,,61.65,66.29,63.99,65.98,1021,,,86,8.99,334,13,,,,,100,804,Clouds,overcast clouds,04n
2023-11-14,Tuesday,0,1699941600,2023-11-14 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.65,,60.78,62.08,57.97,61.99,1019,,,97,8.99,40,18.01,0.76,,,,100,500,Rain,light rain,10n
2023-11-15,Wednesday,18,1700028000,2023-11-15 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.81,,57.78,59.86,56.98,59.99,1015,,,93,8.01,354,15.01,0.25,,,,100,500,Rain,light rain,10n
2023-11-16,Thursday,70,1700114400,2023-11-16 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.82,,62.06,64.33,61.99,63.99,1014,,,94,5.99,158,10,,,,,100,804,Clouds,overcast clouds,04n
2023-11-17,Friday,140,1700200800,2023-11-17 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.97,,61.9,64.44,62.98,63.99,1011,,,93,3,55,8.01,,,,,99,804,Clouds,overcast clouds,04n
2023-11-18,Saturday,127,1700287200,2023-11-18 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.97,,64.89,67.75,66.97,66.97,1009,,,93,3,20,8.01,,,,,29,802,Clouds,scattered clouds,03n
2023-11-19,Sunday,138,1700373600,2023-11-19 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.23,,50.95,58.33,57.97,60.98,1012,,,74,5.99,266,8.99,,,,,1,800,Clear,sky is clear,01n
2023-11-20,Monday,70,1700460000,2023-11-20 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,60.22,,57.6,60.22,57.97,61.99,1009,,,91,1.01,51,3,,,,,49,802,Clouds,scattered clouds,03n
2023-11-21,Tuesday,60,1700546400,2023-11-21 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,75.96,,72.14,77.4,72.99,75.97,1007,,,88,10,220,18.01,0.12,,,,100,500,Rain,light rain,10n
2023-11-22,Wednesday,120,1700632800,2023-11-22 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.81,,51.01,56.97,55.98,57.97,1016,,,78,11.99,350,18.01,,,,,100,804,Clouds,overcast clouds,04n
2023-11-23,Thursday,25,1700719200,2023-11-23 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.67,,44.87,52.12,50.99,54.99,1015,,,72,6.29,23,,,,,,100,804,Clouds,overcast clouds,04n
2023-11-24,Friday,172,1700805600,2023-11-24 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.23,,49.82,53.35,53.98,54.46,1017,,,85,4.34,13,,,,,,43,802,Clouds,scattered clouds,03n
2023-11-25,Saturday,123,1700892000,2023-11-25 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.97,,49.91,54.07,53.98,54.99,1017,,,83,5.01,19,11.01,,,,,100,804,Clouds,overcast clouds,04n
2023-11-26,Sunday,28,1700978400,2023-11-26 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.97,,63.1,64.62,60.98,63.99,1010,,,97,5.99,49,8.99,2.48,,,,99,501,Rain,moderate rain,10n
2023-11-27,Monday,29,1701064800,2023-11-27 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.96,,49.21,54.91,53.98,55.98,1017,,,78,4,322,7,,,,,87,804,Clouds,overcast clouds,04n
2023-11-28,Tuesday,59,1701151200,2023-11-28 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.13,,37.22,47.71,48.97,50.99,1023,,,61,5.99,9,13,,,,,95,804,Clouds,overcast clouds,04n
2023-11-29,Wednesday,80,1701237600,2023-11-29 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,39.13,46.98,46.98,49.98,1027,,,74,1.99,15,1.99,,,,,0,800,Clear,sky is clear,01n
2023-11-30,Thursday,38,1701324000,2023-11-30 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.87,,41.99,48.87,47.98,53.98,1019,,,77,1.99,149,5.01,,,,,94,804,Clouds,overcast clouds,04n
2023-12-01,Friday,59,1701410400,2023-12-01 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.96,,61.65,65.34,62.98,64.98,1010,,,89,5.01,195,11.01,,,,,99,804,Clouds,overcast clouds,04n
2023-12-02,Saturday,0,1701496800,2023-12-02 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.82,,68.32,70.97,66.97,69.98,1010,,,95,4,37,10,4.45,,,,100,502,Rain,heavy intensity rain,10n
2023-12-03,Sunday,28,1701583200,2023-12-03 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.76,,67.64,70.81,67.98,69.98,1011,,,93,4,328,8.01,,,,,100,804,Clouds,overcast clouds,04n
2023-12-04,Monday,27,1701669600,2023-12-04 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,60.44,,55.58,60.13,55.98,60.98,1016,,,84,1.99,231,5.99,,,,,99,804,Clouds,overcast clouds,04n
2023-12-05,Tuesday,52,1701756000,2023-12-05 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.67,,44.13,52.03,51.98,57.97,1019,,,70,1.99,359,4,,,,,95,804,Clouds,overcast clouds,04n
2023-12-06,Wednesday,46,1701842400,2023-12-06 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,45.77,53.53,54.99,54.99,1025,,,71,1.99,322,4,,,,,98,804,Clouds,overcast clouds,04n
2023-12-07,Thursday,77,1701928800,2023-12-07 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,39.47,48.85,49.98,49.98,1026,,,67,4,104,5.01,,,,,3,800,Clear,sky is clear,01n
2023-12-08,Friday,89,1702015200,2023-12-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.22,,52.34,54.68,52.99,56.98,1016,,,90,5.59,117,,,,,,100,804,Clouds,overcast clouds,04n
2023-12-09,Saturday,196,1702101600,2023-12-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.8,,64.33,66.54,63.99,65.98,1013,,,95,4,187,7,,,,,5,800,Clear,sky is clear,01n
2023-12-10,Sunday,53,1702188000,2023-12-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.96,,68.16,71.08,68.99,69.98,1011,,,94,8.01,220,11.99,,,,,100,804,Clouds,overcast clouds,04n
2023-12-11,Monday,44,1702274400,2023-12-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.36,,31.21,45.72,45.99,50.99,1023,,,51,5.99,359,11.99,,,,,0,800,Clear,sky is clear,01n
2023-12-12,Tuesday,38,1702360800,2023-12-12 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,40.48,46.98,46.98,47.98,1028,,,78,2.06,53,,,,,,100,804,Clouds,overcast clouds,04n
2023-12-13,Wednesday,61,1702447200,2023-12-13 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.08,,35.04,48.43,47.98,51.98,1029,,,54,5.99,100,10,,,,,16,801,Clouds,few clouds,02n
2023-12-14,Thursday,68,1702533600,2023-12-14 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.78,,35.87,53.26,52.99,55.98,1030,,,47,8.99,78,14,,,,,100,804,Clouds,overcast clouds,04n
2023-12-15,Friday,107,1702620000,2023-12-15 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.93,,43.21,55.15,53.98,56.98,1027,,,60,11.99,131,18.01,,,,,98,804,Clouds,overcast clouds,04n
2023-12-16,Saturday,85,1702706400,2023-12-16 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.83,,51.53,58.98,56.98,59.99,1020,,,74,8.99,129,18.01,,,,,68,803,Clouds,broken clouds,04n
2023-12-17,Sunday,73,1702792800,2023-12-17 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.64,,55.72,58.44,54.99,58.98,1015,,,90,7,314,14,,,,,100,804,Clouds,overcast clouds,04n
2023-12-18,Monday,59,1702879200,2023-12-18 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.55,,39.81,49.17,48.97,52.99,1016,,,69,3,12,10,,,,,0,800,Clear,sky is clear,01n
2023-12-19,Tuesday,65,1702965600,2023-12-19 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.23,,36.57,49.75,50.99,53.98,1023,,,55,3,36,8.01,,,,,0,800,Clear,sky is clear,01n
2023-12-20,Wednesday,52,1703052000,2023-12-20 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,37.18,45.84,46.98,47.98,1027,,,66,5.01,120,8.01,,,,,100,804,Clouds,overcast clouds,04n
2023-12-21,Thursday,100,1703138400,2023-12-21 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,46,50.63,50.99,51.98,1027,,,80,8.99,106,13,,,,,1,800,Clear,sky is clear,01n
2023-12-22,Friday,173,1703224800,2023-12-22 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.8,,54.3,58.37,55.98,58.98,1025,,,85,5.01,100,8.99,,,,,97,804,Clouds,overcast clouds,04n
2023-12-23,Saturday,164,1703311200,2023-12-23 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.09,,55.24,58.78,56.98,59.99,1023,,,87,1.99,95,5.99,,,,,44,802,Clouds,scattered clouds,03n
2023-12-24,Sunday,1,1703397600,2023-12-24 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.12,,58.8,65.08,61.99,65.98,1019,,,80,11.01,151,15.99,,,,,100,804,Clouds,overcast clouds,04n
2023-12-25,Monday,0,1703484000,2023-12-25 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.51,,62.44,65.03,63.55,65.98,1008,,,93,5.99,208,8.01,,,,,100,804,Clouds,overcast clouds,04n
2023-12-26,Tuesday,106,1703570400,2023-12-26 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.35,,50.27,54.48,54.91,55.9,1017,,,83,12.24,319,,,,,,100,804,Clouds,overcast clouds,04n
2023-12-27,Wednesday,106,1703656800,2023-12-27 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.77,,47.35,49.69,48.97,51.98,1016,,,88,3.22,255,,,,,,100,804,Clouds,overcast clouds,04n
2023-12-28,Thursday,139,1703743200,2023-12-28 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.28,,46.26,51.93,51.98,54.34,1015,,,77,5.99,38,13,,,,,5,800,Clear,sky is clear,01n
2023-12-29,Friday,145,1703829600,2023-12-29 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,26.33,40.51,42.98,43.99,1019,,,48,5.99,337,8.99,,,,,0,800,Clear,sky is clear,01n
2023-12-30,Saturday,165,1703916000,2023-12-30 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.93,,34.18,40.69,39.97,42.98,1021,,,71,4,260,7,,,,,0,800,Clear,sky is clear,01n
2023-12-31,Sunday,120,1704002400,2023-12-31 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.27,,37.2,40.21,42.98,45.99,1022,,,79,5.14,226,,,,,,0,800,Clear,sky is clear,01n
