dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1646668800,2022-03-07 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,43.39,46.54,47.98,79.99,1022,,,84,4,240,8.01,,,,,39,802,Clouds,scattered clouds,03d
1646672400,2022-03-07 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,44.31,50.4,51.98,81.99,1022,,,75,5.99,309,13,32.77,,,,27,503,Rain,very heavy rain,10d
1646676000,2022-03-07 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,42.64,53.15,54.99,83.98,1022,,,63,5.99,203,11.01,0.11,,,,32,500,Rain,light rain,10d
1646679600,2022-03-07 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,78.6,,71.91,79.92,76.75,81.09,1017,,,80,7,247,,0.12,,,,44,500,Rain,light rain,10d
1646683200,2022-03-07 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,79.03,,68,79.03,74.98,82.17,1016,,,69,3,179,7,32.77,,,,44,503,Rain,very heavy rain,10d
1646686800,2022-03-07 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,39.11,53.76,55.98,76.98,1020,,,53,3,104,14,32.77,,,,57,503,Rain,very heavy rain,10d
1646690400,2022-03-07 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,38.68,52.72,54.99,76.98,1020,,,54,4,319,11.99,32.77,,,,36,503,Rain,very heavy rain,10d
1646694000,2022-03-07 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,39.6,52.81,54.99,75.97,1019,,,56,5.99,349,11.01,32.77,,,,29,503,Rain,very heavy rain,10d
1646697600,2022-03-08 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,39.11,51.75,53.98,72.99,1019,,,57,11.01,12,14,32.77,,,,52,503,Rain,very heavy rain,10d
1646701200,2022-03-08 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,38.12,49.66,51.98,72.99,1020,,,59,3,289,10,32.77,,,,70,503,Rain,very heavy rain,10n
1646704800,2022-03-08 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,38.44,48.7,50.99,69.98,1020,,,62,1.99,293,8.99,32.77,,,,95,503,Rain,very heavy rain,10n
1646708400,2022-03-08 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,37.35,47.01,48.97,68.99,1021,,,64,5.01,16,7,32.77,,,,93,503,Rain,very heavy rain,10n
1646712000,2022-03-08 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,38.89,47.01,48.97,68.99,1021,,,68,5.01,340,8.01,32.77,,,,76,503,Rain,very heavy rain,10n
1646715600,2022-03-08 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,38.52,48.52,48.97,67.98,1020,,,67,3,322,14,32.77,,,,52,503,Rain,very heavy rain,10n
1646719200,2022-03-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.91,,57.02,65.64,64.53,66.97,1017,,,73,5.01,316,8.99,32.77,,,,95,503,Rain,very heavy rain,10n
1646722800,2022-03-08 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,38.14,45.12,48.97,64.98,1019,,,66,8.99,0,11.01,32.77,,,,100,503,Rain,very heavy rain,10n
1646726400,2022-03-08 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,38.52,46.45,48.97,61.99,1018,,,67,5.99,2,10,,,,,100,804,Clouds,overcast clouds,04n
1646730000,2022-03-08 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,38.32,45.84,47.98,59.99,1017,,,69,5.01,306,8.99,0.13,,,,100,500,Rain,light rain,10n
1646733600,2022-03-08 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,41.43,41.88,45.99,57.97,1017,,,84,8.01,11,15.99,22.02,,,,100,503,Rain,very heavy rain,10n
1646737200,2022-03-08 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.98,,41.65,41.68,44.98,56.98,1017,,,88,5.99,13,14,32.77,,,,100,503,Rain,very heavy rain,10n
1646740800,2022-03-08 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,41.25,39.43,43.99,56.98,1016,,,90,8.01,346,15.99,21.93,,,,100,503,Rain,very heavy rain,10n
1646744400,2022-03-08 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,41.81,40.51,43.99,56.98,1017,,,92,5.99,47,10,0.16,,,,100,500,Rain,light rain,10d
1646748000,2022-03-08 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.38,39.96,42.98,56.98,1017,,,94,5.01,342,11.01,0.16,,,,100,500,Rain,light rain,10d
1646751600,2022-03-08 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.65,39.96,42.98,57.97,1018,,,95,5.01,355,8.99,0.19,,,,100,500,Rain,light rain,10d
1646755200,2022-03-08 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,42.66,43.99,43.99,57.97,1018,,,95,1.01,191,13,,,,,100,804,Clouds,overcast clouds,04d
1646758800,2022-03-08 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,42.66,39.94,43.99,59.99,1017,,,95,7,328,10,,,,,100,804,Clouds,overcast clouds,04d
1646762400,2022-03-08 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,42.66,41.14,43.99,58.98,1017,,,95,5.01,352,8.99,21.93,,,,100,503,Rain,very heavy rain,10d
1646766000,2022-03-08 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,42.66,42.87,43.99,60.98,1016,,,95,3,177,10,32.77,,,,100,503,Rain,very heavy rain,10d
1646769600,2022-03-08 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.16,,59.72,61.45,43.99,65.17,1015,,,95,1.01,314,5.99,,,,,100,804,Clouds,overcast clouds,04d
1646773200,2022-03-08 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.28,,60.82,62.67,42.98,66.4,1015,,,95,1.99,285,8.99,,,,,100,804,Clouds,overcast clouds,04d
1646776800,2022-03-08 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.56,,63.1,65.19,42.98,69.24,1015,,,95,3,278,8.99,,,,,100,804,Clouds,overcast clouds,04d
1646780400,2022-03-08 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.42,,62.65,64.98,42.98,68.86,1014,,,94,1.01,276,10,,,,,100,804,Clouds,overcast clouds,04d
1646784000,2022-03-09 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.31,,62.24,64.81,43.99,68.22,1015,,,93,5.68,120,,,,,,100,804,Clouds,overcast clouds,04d
1646787600,2022-03-09 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.09,41,42.98,62.98,1015,,,93,3.74,96,,,,,,90,804,Clouds,overcast clouds,04n
1646791200,2022-03-09 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.09,42.98,42.98,62.98,1016,,,93,1.99,286,7,32.77,,,,95,503,Rain,very heavy rain,10n
1646794800,2022-03-09 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.09,41.74,42.98,63.99,1017,,,93,3,316,10,0.25,,,,100,500,Rain,light rain,10n
1646798400,2022-03-09 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,41.09,42.98,42.98,64.98,1018,,,93,1.01,301,15.01,0.67,,,,100,500,Rain,light rain,10n
1646802000,2022-03-09 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.22,,63.05,64.85,62.69,65.03,1011,,,96,1.01,192,1.01,0.51,,,,100,500,Rain,light rain,10n
1646805600,2022-03-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.32,,62.46,63.91,58.98,66.38,1012,,,97,7,358,11.01,32.77,,,,100,503,Rain,very heavy rain,10n
1646809200,2022-03-09 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,60.94,,58.91,61.11,55.98,65.43,1012,,,93,4,340,8.99,0.11,,,,100,500,Rain,light rain,10n
1646812800,2022-03-09 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.59,,56.86,58.57,54.99,62.65,1012,,,94,5.01,331,8.99,32.77,,,,100,503,Rain,very heavy rain,10n
1646816400,2022-03-09 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.15,,54.84,56.88,54.99,59.79,1012,,,92,8.99,355,14,32.77,,,,100,503,Rain,very heavy rain,10n
1646820000,2022-03-09 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.56,,50,51.78,51.51,53.38,1012,,,91,17.4,341,,,,,,100,804,Clouds,overcast clouds,04n
1646823600,2022-03-09 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.07,,49.53,51.26,50.99,53.26,1013,,,91,15.68,343,,,,,,100,804,Clouds,overcast clouds,04n
1646827200,2022-03-09 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.21,,47.48,50.11,49.98,52.63,1014,,,87,5.99,330,14,,,,,100,804,Clouds,overcast clouds,04n
1646830800,2022-03-09 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.92,,47.5,49.84,48.97,52.68,1014,,,88,5.99,347,14,32.77,,,,100,503,Rain,very heavy rain,10d
1646834400,2022-03-09 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,46.65,49.78,48.97,52.48,1016,,,85,8.99,341,14,32.77,,,,100,503,Rain,very heavy rain,10d
1646838000,2022-03-09 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.17,,46.83,49.98,48.97,52.68,1015,,,85,5.99,19,15.01,32.77,,,,100,503,Rain,very heavy rain,10d
1646841600,2022-03-09 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.33,,46.04,50.02,48.97,52.56,1016,,,82,5.01,356,13,32.77,,,,100,503,Rain,very heavy rain,10d
1646845200,2022-03-09 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.35,,45.73,50,48.97,52.27,1016,,,81,5.01,1,10,32.77,,,,99,503,Rain,very heavy rain,10d
1646848800,2022-03-09 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.03,,45.73,49.68,48.97,52.02,1015,,,82,1.99,27,8.01,32.77,,,,100,503,Rain,very heavy rain,10d
1646852400,2022-03-09 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.86,,45.57,49.5,49.98,51.53,1017,,,82,1.01,332,7,32.77,,,,90,503,Rain,very heavy rain,10d
1646856000,2022-03-09 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.75,,45.45,50.34,50.99,52.39,1014,,,79,5.99,336,13,32.77,,,,55,503,Rain,very heavy rain,10d
1646859600,2022-03-09 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.47,,45.48,51.03,49.98,53.82,1014,,,77,1.01,322,8.01,32.77,,,,63,503,Rain,very heavy rain,10d
1646863200,2022-03-09 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.71,,45.99,52.3,50.99,55.33,1014,,,75,4,348,8.01,32.77,,,,93,503,Rain,very heavy rain,10d
1646866800,2022-03-09 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.39,,46.65,53.06,53.35,55.22,1014,,,75,7.74,31,,0.27,,,,92,500,Rain,light rain,10d
1646870400,2022-03-10 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.14,,48.78,53.11,51.98,55.54,1013,,,82,5.99,335,8.99,0.25,,,,74,500,Rain,light rain,10d
1646874000,2022-03-10 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.41,,49.05,53.4,51.98,55.81,1014,,,82,7,346,14,,,,,66,803,Clouds,broken clouds,04n
1646877600,2022-03-10 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.03,,49.95,53.19,50.99,55.45,1015,,,86,1.99,339,5.99,1.02,,,,95,501,Rain,moderate rain,10n
1646881200,2022-03-10 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.9,,49.84,53.98,51.98,55.96,1015,,,83,4,354,5.99,,,,,99,804,Clouds,overcast clouds,04n
1646884800,2022-03-10 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.61,,49.87,53.71,51.98,55.6,1015,,,84,1.99,356,5.99,0.18,,,,100,500,Rain,light rain,10n
1646888400,2022-03-10 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.27,,49.55,53.35,50.99,55.54,1015,,,84,4,355,8.99,,,,,100,804,Clouds,overcast clouds,04n
1646892000,2022-03-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.19,,49.48,53.26,50.99,55.49,1015,,,84,4,16,8.01,0.21,,,,99,500,Rain,light rain,10n
1646895600,2022-03-10 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,40.68,41.92,43.99,50.99,1016,,,88,4,316,8.99,0.46,,,,100,500,Rain,light rain,10n
1646899200,2022-03-10 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,40.68,41.92,43.99,50.99,1015,,,88,4,355,8.01,32.77,,,,100,503,Rain,very heavy rain,10n
1646902800,2022-03-10 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,40.26,39.96,42.98,51.98,1015,,,90,5.01,346,8.01,32.77,,,,100,503,Rain,very heavy rain,10n
1646906400,2022-03-10 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,40.82,40.77,42.98,51.98,1015,,,92,4,348,8.99,,,,,94,804,Clouds,overcast clouds,04n
1646910000,2022-03-10 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,40.12,38.8,41.99,51.98,1015,,,93,5.01,354,8.01,32.77,,,,99,503,Rain,very heavy rain,10n
1646913600,2022-03-10 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,40.98,,39.4,37.62,40.98,51.98,1016,,,94,5.01,10,8.99,,,,,87,804,Clouds,overcast clouds,04n
1646917200,2022-03-10 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,42.37,42.87,43.99,51.98,1016,,,94,3,345,10,32.77,,,,55,503,Rain,very heavy rain,10d
1646920800,2022-03-10 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,43.61,45.37,46.98,52.99,1016,,,88,4,23,11.01,32.77,,,,27,503,Rain,very heavy rain,10d
1646924400,2022-03-10 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,45.37,49.6,50.99,53.98,1017,,,81,8.01,3,8.99,,,,,18,801,Clouds,few clouds,02d
1646928000,2022-03-10 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.99,,48.61,58.78,56.98,59.99,1017,,,66,5.01,326,8.99,,,,,3,800,Clear,sky is clear,01d
1646931600,2022-03-10 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.99,,48.83,60.8,59.99,61.99,1016,,,62,4,352,8.99,32.77,,,,0,503,Rain,very heavy rain,10d
1646935200,2022-03-10 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.97,,50.31,65.95,61.99,66.97,1016,,,55,4,346,8.01,,,,,0,800,Clear,sky is clear,01d
1646938800,2022-03-10 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,46.49,68.7,63.99,69.98,1014,,,43,4,9,7,32.77,,,,0,503,Rain,very heavy rain,10d
1646942400,2022-03-10 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,48.27,68.85,65.98,69.98,1013,,,46,3,206,7,32.77,,,,2,503,Rain,very heavy rain,10d
1646946000,2022-03-10 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,72.99,,48.56,71.96,66.97,72.99,1012,,,42,4,12,8.99,,,,,2,800,Clear,sky is clear,01d
1646949600,2022-03-10 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,72.99,,51.01,72.14,67.98,72.99,1012,,,46,1.01,207,7,,,,,14,801,Clouds,few clouds,02d
1646953200,2022-03-10 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,70.99,,50.34,70.03,68.99,70.99,1012,,,48,5.01,327,8.01,32.77,,,,62,503,Rain,very heavy rain,10d
1646956800,2022-03-11 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.98,,51.73,65.1,65.98,67.98,1012,,,60,1.99,151,7,32.77,,,,60,503,Rain,very heavy rain,10d
1646960400,2022-03-11 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.99,,49.69,60.89,61.99,64.98,1012,,,64,1.01,194,5.01,,,,,44,802,Clouds,scattered clouds,03n
1646964000,2022-03-11 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,46,57.49,58.98,62.98,1013,,,62,5.17,130,,,,,,43,802,Clouds,scattered clouds,03n
1646967600,2022-03-11 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,49.01,56.86,57.97,61.99,1013,,,72,1.01,174,1.99,,,,,5,800,Clear,sky is clear,01n
1646971200,2022-03-11 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,49.98,57.96,58.98,59.99,1013,,,72,5.73,119,,,,,,0,800,Clear,sky is clear,01n
1646974800,2022-03-11 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,51.44,58.15,58.98,58.98,1013,,,76,1.01,190,1.01,,,,,6,800,Clear,sky is clear,01n
1646978400,2022-03-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,51.51,57.18,57.97,59.99,1013,,,79,1.01,171,1.99,32.77,,,,11,503,Rain,very heavy rain,10n
1646982000,2022-03-11 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,52.14,58.24,58.98,58.98,1013,,,78,4.74,122,,,,,,16,801,Clouds,few clouds,02n
1646985600,2022-03-11 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,52.83,58.33,58.98,60.98,1012,,,80,1.01,333,4,,,,,41,802,Clouds,scattered clouds,03n
1646989200,2022-03-11 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,51.22,55.22,55.98,60.98,1011,,,84,3,342,7,32.77,,,,39,503,Rain,very heavy rain,10n
1646992800,2022-03-11 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,51.8,54.37,54.99,60.98,1011,,,89,3,323,5.99,32.77,,,,53,503,Rain,very heavy rain,10n
1646996400,2022-03-11 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,52.16,55.36,55.98,60.98,1012,,,87,1.99,330,8.01,0.43,,,,56,500,Rain,light rain,10n
1647000000,2022-03-11 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,52.48,55.42,55.98,60.98,1012,,,88,1.01,13,4,,,,,32,802,Clouds,scattered clouds,03n
1647003600,2022-03-11 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.98,,52.52,56.37,56.98,61.99,1012,,,85,4,329,7,,,,,30,802,Clouds,scattered clouds,03d
1647007200,2022-03-11 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,53.83,58.48,58.98,60.98,1013,,,83,3,343,5.99,32.77,,,,21,503,Rain,very heavy rain,10d
1647010800,2022-03-11 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,51.85,57.24,57.97,61.99,1014,,,80,1.01,298,4,16.51,,,,44,503,Rain,very heavy rain,10d
1647014400,2022-03-11 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,47.46,54.7,55.98,63.99,1014,,,73,3,316,8.01,,,,,85,804,Clouds,overcast clouds,04d
1647018000,2022-03-11 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,44.24,53.33,54.99,67.98,1014,,,67,5.99,29,8.01,32.77,,,,100,503,Rain,very heavy rain,10d
1647021600,2022-03-11 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,43.57,54.23,55.98,67.98,1014,,,63,5.01,293,10,32.77,,,,100,503,Rain,very heavy rain,10d
1647025200,2022-03-11 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,41.81,53.06,54.99,65.98,1014,,,61,5.99,336,17,32.77,,,,100,503,Rain,very heavy rain,10d
1647028800,2022-03-11 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,40.95,52.95,54.99,68.99,1014,,,59,5.01,323,17,0.21,,,,100,500,Rain,light rain,10d
1647032400,2022-03-11 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,38.62,50.72,52.99,70.99,1014,,,58,7,322,18.99,0.2,,,,100,500,Rain,light rain,10d
1647036000,2022-03-11 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,35.71,47.01,48.97,71.98,1015,,,60,5.01,321,11.99,0.35,,,,100,500,Rain,light rain,10d
1647039600,2022-03-11 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,35.65,43.5,45.99,69.98,1016,,,67,5.01,329,10,0.41,,,,98,500,Rain,light rain,10d
1647043200,2022-03-12 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,40.98,,34.34,36.32,40.98,67.98,1019,,,77,7,293,25.99,0.54,,,,89,500,Rain,light rain,10d
1647046800,2022-03-12 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,38.98,,34.86,34.56,38.98,66.97,1020,,,85,5.99,336,8.01,0.5,,,,87,500,Rain,light rain,10n
1647050400,2022-03-12 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,38.98,,33.35,34.56,38.98,65.98,1022,,,80,5.99,274,14,27.31,,,,98,503,Rain,very heavy rain,10n
1647054000,2022-03-12 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,38.98,,32.4,34.56,38.98,65.98,1023,,,77,5.99,341,15.99,32.77,,,,100,503,Rain,very heavy rain,10n
1647057600,2022-03-12 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,38.98,,31.78,33.91,38.98,64.98,1025,,,75,7,302,15.99,5.05,,,,100,502,Rain,heavy intensity rain,10n
1647061200,2022-03-12 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,37.98,,30.33,30.7,37.98,57.97,1025,,,73,11.01,321,25.99,32.77,,,,80,503,Rain,very heavy rain,10n
1647064800,2022-03-12 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,35.98,,27.72,30.29,35.98,49.98,1026,,,70,7,266,15.99,32.77,,,,100,503,Rain,very heavy rain,10n
1647068400,2022-03-12 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,35.98,,27.1,24.46,35.98,45.99,1027,,,68,23,338,34,,,,,96,804,Clouds,overcast clouds,04n
1647072000,2022-03-12 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,34.99,,25.63,26.96,34.99,42.98,1027,,,66,11.01,310,25.99,32.77,,,,98,503,Rain,very heavy rain,10n
1647075600,2022-03-12 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,33.98,,25.09,23.47,33.98,41.99,1028,,,67,17,332,24,32.77,,,,99,503,Rain,very heavy rain,10n
1647079200,2022-03-12 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,33.98,,25.72,25.29,33.98,40.98,1029,,,69,11.99,6,17,,,,,100,804,Clouds,overcast clouds,04n
1647082800,2022-03-12 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,32.99,,25.48,25.48,32.99,38.98,1030,,,71,8.99,306,23,32.77,,,,67,503,Rain,very heavy rain,10n
1647086400,2022-03-12 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,31.98,,23.7,19.38,31.98,36.99,1031,,,68,23.11,349,,,,,,19,801,Clouds,few clouds,02n
1647090000,2022-03-12 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,29.98,,22.96,23.83,29.98,35.98,1032,,,72,5.99,4,15.01,32.77,,,,5,503,Rain,very heavy rain,10d
1647093600,2022-03-12 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,32.99,,23.94,26.69,32.99,36.99,1033,,,66,7,323,27,32.77,,,,2,503,Rain,very heavy rain,10d
1647097200,2022-03-12 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,36.99,,23.83,31.5,36.99,39.97,1034,,,56,7,27,18.01,,,,,3,800,Clear,sky is clear,01d
1647100800,2022-03-12 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.98,,24.28,40.64,40.98,44.98,1034,,,42,8.01,310,18.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647104400,2022-03-12 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,23,45.95,41.99,48.97,1034,,,34,7,19,28.99,,,,,0,800,Clear,sky is clear,01d
1647108000,2022-03-12 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,21.87,48.85,44.98,49.98,1033,,,31,4,329,14,,,,,0,800,Clear,sky is clear,01d
1647111600,2022-03-12 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,22.01,48.24,45.99,51.98,1032,,,29,5.99,317,15.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647115200,2022-03-12 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,23.56,50.43,47.98,53.98,1031,,,29,5.01,302,15.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647118800,2022-03-12 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,22.82,51.46,48.97,54.99,1030,,,27,7,301,11.01,32.77,,,,0,503,Rain,very heavy rain,10d
